movie_id,primary_title,start_year,runtime_minutes,genres,averagerating,numvotes
tt0907731,Eager to Die,2010,109.0,"Drama,Thriller",5.0,13
tt0907852,Exposed,2012,82.0,"Drama,Mystery,Thriller",6.6,44
tt0910885,A Merry Friggin' Christmas,2014,88.0,Comedy,5.1,5415
tt0910926,Movin' In,2010,95.0,"Comedy,Romance",7.0,41
tt0914823,House Under Siege,2010,78.0,"Action,Thriller",4.0,82
tt0914863,Unthinkable,2010,97.0,"Crime,Drama,Thriller",7.1,80152
tt0915463,Jackboots on Whitehall,2010,91.0,"Animation,Comedy,Sci-Fi",5.3,1178
tt0918575,Victim,2010,90.0,"Horror,Thriller",6.0,4113
tt0918940,The Legend of Tarzan,2016,110.0,"Action,Adventure,Drama",6.3,150154
tt0920459,The Happy Housewife,2010,100.0,"Comedy,Drama,Romance",6.7,2642
tt0923653,The Dead Undead,2010,89.0,"Action,Horror,Sci-Fi",3.0,791
tt0923954,Truth About Kerry,2010,84.0,"Drama,Mystery,Thriller",5.5,217
tt0924266,Pizza with Bullets,2010,99.0,Comedy,8.3,36
tt0926084,Harry Potter and the Deathly Hallows: Part 1,2010,146.0,"Adventure,Fantasy,Mystery",7.7,425530
tt0926132,Road to Red,2016,120.0,"Action,Adventure,Horror",6.7,369
tt0926170,White Men Can't Dance,2012,105.0,"Drama,Family",4.3,46
tt0929618,The Penthouse,2010,89.0,Comedy,3.7,1345
tt0929742,Deep Gold 3D,2011,86.0,Action,3.3,315
tt0932667,The Man in the Silo,2016,55.0,Drama,5.6,116
tt0933876,June 9,2018,95.0,"Horror,Mystery,Thriller",4.6,317
tt0934446,"Glenn, the Flying Robot",2010,85.0,"Drama,Sci-Fi",3.8,299
tt0934981,The Waiter,2010,92.0,"Action,Crime,Drama",6.4,221
tt0935075,Rabbit Hole,2010,91.0,Drama,7.0,45357
tt0937225,Joe Dick,2017,96.0,Comedy,5.5,27
tt0937353,The Devil's Flower,2010,90.0,"Mystery,Romance",1.7,201
tt0938283,The Last Airbender,2010,103.0,"Action,Adventure,Family",4.1,137734
tt0938305,Freaky Deaky,2012,90.0,"Comedy,Crime,Thriller",6.1,6088
tt0938330,Silent Hill: Revelation,2012,95.0,Horror,5.0,56832
tt0940656,Arthur 3: The War of the Two Worlds,2010,101.0,"Adventure,Animation,Family",5.5,7162
tt0942906,White Knuckles,2010,88.0,"Drama,Thriller",6.3,77
tt0944835,Salt,2010,100.0,"Action,Mystery,Thriller",6.4,277204
tt0945513,Source Code,2011,93.0,"Action,Drama,Sci-Fi",7.5,452036
tt0947798,Black Swan,2010,108.0,"Drama,Thriller",8.0,648854
tt0947810,Green Zone,2010,115.0,"Action,Drama,Thriller",6.8,122132
tt0948470,The Amazing Spider-Man,2012,136.0,"Action,Adventure,Sci-Fi",7.0,525632
tt0949872,Coffee Sex You,2014,88.0,Drama,6.5,11
tt0954947,The Killer Inside Me,2010,109.0,"Crime,Drama,Horror",6.1,31727
tt0955308,Robin Hood,2010,140.0,"Action,Adventure,Drama",6.6,239480
tt0959306,Reach Me,2014,95.0,"Comedy,Crime,Drama",4.9,2304
tt0959329,Nine Dead,2010,98.0,"Crime,Drama,Horror",5.5,11358
tt0960067,Heart of Now,2010,90.0,Drama,6.9,83
tt0960730,Beautiful Darling,2010,85.0,Documentary,7.3,499
tt0960827,Private Security Officer: Los Angeles,2010,84.0,"Action,Comedy,Crime",7.0,15
tt0960864,"Truth in Numbers? Everything, According to Wikipedia",2010,85.0,Documentary,7.0,109
tt0961036,Avenge,2014,88.0,Drama,7.4,14
tt0961097,A Monster in Paris,2011,90.0,"Adventure,Animation,Comedy",6.7,18254
tt0962764,The House of Sun,2010,110.0,Drama,6.5,559
tt0963177,Made in Romania,2010,95.0,Comedy,5.3,231
tt0963292,Feast of the Assumption: BTK and the Otero Family Murders,2010,86.0,"Crime,Documentary",6.0,215
tt0963966,The Sorcerer's Apprentice,2010,109.0,"Action,Adventure,Family",6.1,143862
tt0964517,The Fighter,2010,116.0,"Biography,Drama,Sport",7.8,316539
tt0964544,Pushin' Up Daisies,2010,87.0,Comedy,8.1,20
tt0965424,Have You Heard from Johannesburg: Hell of a Job,2010,57.0,Documentary,7.4,9
tt0965425,Have You Heard from Johannesburg: Road to Resistance,2010,65.0,Documentary,7.0,10
tt0965429,L'imbroglio nel lenzuolo,2010,105.0,"Comedy,Romance",5.0,103
tt0968264,The Conspirator,2010,122.0,"Crime,Drama,History",6.9,26416
tt0969332,Little Witch on a Broomstick,2011,90.0,"Animation,Comedy,Family",3.5,154
tt0969345,Strange Frame: Love & Sax,2012,98.0,"Animation,Crime,Music",7.0,1498
tt0969653,White Wall,2010,91.0,"Action,Mystery,Sci-Fi",3.8,586
tt0970179,Hugo,2011,126.0,"Adventure,Drama,Family",7.5,284869
tt0970866,Little Fockers,2010,98.0,"Comedy,Romance",5.5,99222
tt0970926,The Chosen One,2010,101.0,"Comedy,Drama",4.5,2394
tt0970955,The Reason,2010,70.0,"Drama,Fantasy,History",7.5,12
tt0972544,Back Roads,2018,101.0,"Crime,Drama,Thriller",7.0,3024
tt0972815,Have You Heard from Johannesburg: Fair Play,2010,96.0,Documentary,8.9,9
tt0972816,Have You Heard from Johannesburg: The Bottom Line,2010,86.0,Documentary,8.1,8
tt0972848,Lives and Deaths of the Poets,2011,93.0,Comedy,7.7,6
tt0973809,Headhunter: The Assessment Weekend,2010,93.0,"Action,Thriller",3.4,164
tt0974015,Justice League,2017,120.0,"Action,Adventure,Fantasy",6.5,329135
tt0974584,Black Limousine,2010,102.0,Drama,4.9,218
tt0975645,Hitchcock,2012,98.0,"Biography,Comedy,Drama",6.8,68315
tt0975738,Sinatra Club,2010,88.0,"Action,Biography,Crime",4.6,343
tt0977639,Boyle Heights,2010,101.0,Action,4.6,9
tt0977855,Fair Game,2010,108.0,"Biography,Drama,Thriller",6.8,43862
tt0978764,Sucker Punch,2011,110.0,"Action,Adventure,Fantasy",6.1,218371
tt0978812,Have You Heard from Johannesburg: Free at Last,2010,78.0,Documentary,6.4,9
tt0979434,Lottery Ticket,2010,99.0,Comedy,5.0,10042
tt0980970,The Chronicles of Narnia: The Voyage of the Dawn Treader,2010,113.0,"Adventure,Family,Fantasy",6.3,129663
tt0980999,Four,2012,75.0,"Drama,Romance",5.8,398
tt0981286,Funkytown,2011,132.0,"Drama,Music",6.3,772
tt0983190,The Unwanted,2013,95.0,"Drama,Thriller",5.0,17
tt0983193,The Adventures of Tintin,2011,107.0,"Action,Adventure,Animation",7.3,202430
tt0983250,You're Nobody 'til Somebody Kills You,2012,86.0,"Horror,Thriller",3.2,181
tt0984084,El Padrino II: Border Intrusion,2011,90.0,Crime,5.5,40
tt0984210,Multiple Sarcasms,2010,97.0,Drama,4.9,581
tt0985694,Machete,2010,105.0,"Action,Crime,Thriller",6.6,182320
tt0986361,The Magic Crystal,2011,80.0,"Adventure,Animation,Comedy",4.1,188
tt0988655,A Flat,2010,103.0,"Drama,Horror,Romance",4.7,185
tt0988858,The Gainesville Ripper,2010,90.0,Horror,6.0,38
tt0989757,Dear John,2010,108.0,"Drama,Romance,War",6.3,128657
tt0990363,Detention,2010,81.0,"Horror,Thriller",3.0,889
tt0990407,The Green Hornet,2011,119.0,"Action,Comedy,Crime",5.8,148622
tt0991173,The Significant Other,2012,90.0,"Comedy,Romance",7.6,61
tt0993842,Hanna,2011,111.0,"Action,Drama,Thriller",6.8,179178
tt0993846,The Wolf of Wall Street,2013,180.0,"Biography,Crime,Drama",8.2,1035358
tt0994917,Adventure Scouts,2010,83.0,"Action,Adventure,Comedy",7.3,1591
tt0995845,The Courier,2012,95.0,"Action,Crime,Drama",4.5,4292
tt0995867,The Unforgiven,2011,115.0,Drama,5.1,7
tt0995868,Pelé: Birth of a Legend,2016,107.0,"Biography,Drama,Sport",7.2,13919
tt0996664,The Extendables,2014,84.0,Comedy,4.2,181
tt0996958,Legend of the Red Reaper,2013,99.0,"Action,Adventure,Fantasy",2.2,495
tt0997035,Bibliothèque Pascal,2010,105.0,Drama,7.2,1644
tt0997152,The Experiment,2010,96.0,"Drama,Thriller",6.5,48248
tt0997179,Looking for the Lost Tango,2010,90.0,"Documentary,Music",6.5,18
tt0999913,Straw Dogs,2011,110.0,"Action,Drama,Thriller",5.8,30924
tt10006056,La notte è piccola per noi,2016,90.0,Drama,7.4,7
tt10008784,Bull,2019,105.0,Drama,7.2,50
tt10009030,Snatchers,2019,96.0,"Comedy,Horror,Sci-Fi",7.9,15
tt10009602,Meu Nome é Daniel,2018,82.0,Documentary,8.0,5
tt10010134,Versailles Rediscovered - The Sun King's Vanished Palace,2019,52.0,Documentary,7.0,5
tt10011102,The Sholay Girl,2019,106.0,"Action,Biography,Drama",8.0,55
tt10011226,17 Blocks,2019,96.0,Documentary,8.5,6
tt10011232,Leftover Women,2019,85.0,Documentary,7.2,10
tt10011342,The Rest,2019,78.0,Documentary,7.4,21
tt10011412,You Don't Nomi,2019,92.0,Documentary,7.2,13
tt10011508,Trixie Mattel: Moving Parts,2019,91.0,Documentary,8.7,29
tt10011534,Pohon Terkenal,2019,96.0,Drama,8.2,13
tt10011682,Assholes: A Theory,2019,81.0,Documentary,5.5,12
tt10011772,Balloons over Babylon,2019,70.0,Documentary,8.2,5
tt1001526,Megamind,2010,95.0,"Action,Animation,Comedy",7.3,207488
tt10015432,Forest of the Dead Sharks,2019,50.0,"Action,Comedy,Horror",8.4,23
tt10015812,Death Whisper,2019,91.0,Horror,6.6,43
tt10016388,Bastan basa,2019,57.0,Documentary,7.7,9
tt10016502,Back from 2038,2019,88.0,"Comedy,Fantasy",5.2,8
tt10016532,Ispade Rajavum Idhaya Raniyum,2019,141.0,"Drama,Romance",6.1,152
tt10017454,The Purple Mist,2019,106.0,Drama,6.6,7
tt10017566,Bikers Kental 2,2019,94.0,Comedy,8.5,54
tt10017680,P Storm,2019,96.0,"Action,Crime",6.0,180
tt10017956,Gone Kesh,2019,110.0,Drama,8.7,46
tt10018386,When the Persimmons Grew,2019,118.0,Documentary,7.2,6
tt10021804,Ne travaille pas (1968 - 2018),2018,88.0,Documentary,7.0,8
tt10022158,Worlds of Ursula K. Le Guin,2018,68.0,Documentary,8.1,21
tt10022384,The Protector,2019,126.0,Romance,6.5,58
tt10024716,Aghavan,2019,158.0,Family,7.9,12
tt1002563,The Young Messiah,2016,111.0,"Drama,Fantasy",5.6,2882
tt1002569,If You Only Knew,2011,106.0,Drama,6.5,21
tt10026686,Piedone nyomában,2019,65.0,Documentary,8.6,16
tt10026730,Eleições,2019,100.0,Documentary,7.3,6
tt10027696,Patterns of Evidence: The Moses Controversy,2019,140.0,Documentary,7.9,14
tt1002965,Call of Life,2010,60.0,Documentary,7.8,31
tt10039468,My Stupid Boss 2,2019,96.0,"Comedy,Drama",6.8,112
tt10043732,Oblepikhovoe leto,2018,87.0,"Biography,Drama",6.4,5
tt10044000,Snow to Sand,2019,60.0,Documentary,6.2,9
tt10044704,Between Maybes,2019,107.0,"Drama,Romance",6.5,22
tt10044934,Bumi Itu Bulat,2019,103.0,Drama,6.6,5
tt10045014,Rangu,2018,156.0,Action,4.0,8
tt10045136,War of Art,2019,102.0,Documentary,7.9,17
tt10045260,The Exorcist III: Legion,2016,105.0,Horror,7.2,20
tt10045434,The Door,2019,110.0,"Comedy,Drama",7.5,48
tt10046208,La vida en común,2019,70.0,"Drama,Mystery",6.0,6
tt10046236,Alem-i Cin 2,2019,93.0,Horror,7.8,54
tt10049110,Die Wiese,2019,93.0,Documentary,7.3,14
tt10050274,Mystified,2019,86.0,"Adventure,Fantasy",7.1,8
tt10050766,Brené Brown: The Call to Courage,2019,76.0,"Documentary,Drama",7.6,445
tt10050782,Grass is Greener,2019,97.0,Documentary,7.1,582
tt10052290,Love and Mercy,2019,104.0,"Biography,Drama,Family",5.4,18
tt10055770,Vellai Pookal,2019,122.0,Thriller,7.6,380
tt10059236,My Second Year in College,2019,99.0,Drama,7.0,9
tt10062150,Yücel'in Çiçekleri,2018,69.0,"Documentary,History",8.6,41
tt10062286,Lustrum,2018,90.0,Documentary,5.9,14
tt10064354,Inland,2019,95.0,Documentary,7.8,11
tt10065750,My Nudity Means Nothing,2019,85.0,Drama,5.3,7
tt10066526,Mantan Manten,2019,102.0,Drama,7.6,38
tt10066756,Miehiä ja poikia,2019,85.0,Documentary,7.7,22
tt10068158,Made in Abyss: Journey's Dawn,2019,139.0,"Adventure,Animation,Fantasy",6.8,22
tt10068544,Made in Abyss: Wandering Twilight,2019,110.0,"Adventure,Animation,Fantasy",4.6,8
tt1006907,Last Breath,2010,91.0,Horror,3.9,256
tt10069476,Seytan-i Ins,2019,82.0,Horror,7.9,78
tt1007029,The Iron Lady,2011,105.0,"Biography,Drama",6.4,96066
tt10073008,The Shadow of Gold,2019,78.0,Documentary,7.8,5
tt10074426,Last Fool Show,2019,110.0,"Comedy,Romance",6.3,10
tt10075374,The Little Prince,2019,93.0,Action,8.3,6
tt10076722,We Are Legends,2019,108.0,Action,5.2,11
tt10078290,The Spy Behind Home Plate,2019,101.0,Documentary,7.2,12
tt10079698,Attack in LA,2018,80.0,Action,4.4,22
tt1008015,Opal,2010,79.0,Drama,7.9,16
tt1008046,The Steamroom,2010,91.0,"Comedy,Drama",6.8,32
tt10080924,Sweater,2019,118.0,Drama,9.2,79
tt10081596,Flat Earth: To the Edge and Back,2019,50.0,Comedy,5.8,31
tt10082356,Dreams from the Outback,2019,79.0,Documentary,7.0,7
tt10084190,Chandigarh amritsar chandigarh,2019,107.0,"Comedy,Drama,Romance",9.4,952
tt10084752,American Relapse,2018,105.0,Documentary,7.5,8
tt10085648,Vourate Geitonoi,2019,135.0,Comedy,6.7,44
tt10087448,Ufuraj se i pukni,2019,82.0,Comedy,7.2,36
tt10087628,Le cercle des petits philosophes,2019,90.0,Documentary,6.4,8
tt10088006,Free Spirit,2019,45.0,Drama,7.4,34
tt10090744,Raia 4,2019,92.0,Drama,9.2,26
tt10091696,Dybbuk Box: True Story of Chris Chambers,2019,60.0,Horror,5.8,114
tt10092770,Pocong the Origin,2019,90.0,Horror,5.9,34
tt10092860,Rumput Tetangga,2019,104.0,"Comedy,Drama",7.9,10
tt10095266,Climate Change: The Facts,2019,60.0,Documentary,8.6,149
tt10096422,Watch Movie Free Online,2019,45.0,"Action,Adventure,Comedy",8.8,15
tt10100842,William Tecumseh Sherman: Beyond the March to the Sea,2019,115.0,Documentary,7.1,8
tt10102192,Nadhoo Kha'n,2019,136.0,Drama,5.6,11
tt10102350,2 Gisht Mjaltë,2019,101.0,Comedy,2.8,378
tt1010248,Return of the Atom,2015,110.0,Documentary,5.8,89
tt10106812,Einstein and Hawking: Unlocking the Universe,2019,82.0,Documentary,7.8,12
tt10106822,Bhetali Tu Punha,2017,146.0,Romance,6.6,9
tt10108358,The Past Is Never Dead,2019,88.0,Documentary,3.3,6
tt10109750,BABA 'Bu Alem Bi Alem',2019,94.0,"Comedy,Drama",4.7,210
tt10109980,O' Une histoire de famille,2019,45.0,Documentary,7.6,15
tt10112154,Bau Na Vichaar,2019,151.0,"Comedy,Drama",8.2,25
tt10112466,Peppa Pig: Festival of Fun,2019,68.0,"Animation,Family",4.7,73
tt10115436,Korea: The Never-Ending War,2019,120.0,Documentary,8.3,31
tt10115562,On a Magical Night,2019,86.0,Comedy,6.8,40
tt10115638,A mano disarmata,2019,107.0,Drama,5.2,11
tt10115644,Ragmork,2019,86.0,Horror,9.2,6
tt10118064,377 AbNormal,2019,93.0,Drama,7.5,20
tt10121022,Freie Räume,2019,102.0,Documentary,9.7,7
tt10121762,Uriyadi 2,2019,119.0,"Action,Thriller",7.8,325
tt10122038,Chambal,2019,112.0,Drama,7.6,78
tt10122042,Kingdom Men Rising,2019,93.0,Documentary,8.0,30
tt10125662,Chhalawa,2019,117.0,"Comedy,Drama,Family",4.2,65
tt10125774,Mens,2019,97.0,Drama,5.6,5
tt10125986,Watakushi no dorei ni narinasai dai ni sho go shujin-sama to yobasete kudasai,2018,104.0,Romance,4.7,13
tt10126462,Post,2019,45.0,"Drama,Fantasy,Horror",8.3,16
tt10128580,White Mama,2018,97.0,Documentary,7.2,5
tt10131904,Vse ili nichego,2018,85.0,Comedy,5.0,10
tt10133780,Sekte,2019,89.0,Horror,6.3,26
tt10135068,1964: O Brasil entre armas e livros,2019,127.0,Documentary,6.9,230
tt1013743,Knight and Day,2010,109.0,"Action,Adventure,Comedy",6.3,169840
tt1013860,Dylan Dog: Dead of Night,2010,107.0,"Action,Comedy,Crime",5.1,14120
tt10140002,42nd Street: The Musical,2019,155.0,Musical,9.1,14
tt10140138,Krocken,2018,82.0,"Comedy,Drama",3.3,29
tt10147546,Homecoming: A Film by Beyoncé,2019,137.0,"Documentary,Music",7.5,3746
tt1014759,Alice in Wonderland,2010,108.0,"Adventure,Family,Fantasy",6.5,358813
tt1014763,Child 44,2015,137.0,"Crime,Drama,History",6.5,59477
tt1014794,Bad Dog and Superhero,2014,72.0,Comedy,5.5,15
tt1014799,Holy Wars,2010,84.0,Documentary,7.4,149
tt10149868,Chasing Molly,2019,80.0,Comedy,6.3,66
tt10153626,A Minha Avó Trelotótó,2018,174.0,"Biography,Documentary",6.0,6
tt10153664,Alva,2019,98.0,"Crime,Drama",5.2,5
tt1015471,The Sisterhood of Night,2014,104.0,"Drama,Mystery,Thriller",6.2,1888
tt10155342,A Brother's Love,2019,117.0,Drama,6.6,45
tt10156610,Ratne Price Sa Kosara,2019,107.0,"Documentary,History,War",9.2,29
tt10157842,Single 2,2019,128.0,Comedy,7.0,32
tt10160814,In Search of Flight AF447,2019,90.0,Documentary,7.4,10
tt1016090,The Cursed,2010,88.0,"Horror,Romance,Thriller",5.9,1878
tt10161238,Miss & Mrs. Cops,2019,107.0,"Comedy,Crime",6.2,54
tt1016223,Pax,2010,75.0,Drama,3.1,239
tt1016226,Prime of Your Life,2010,93.0,"Comedy,Drama,Romance",4.8,66
tt1016241,Splintered,2010,85.0,"Horror,Thriller",4.1,952
tt10163286,Benden Hikâyesi,2019,80.0,"Biography,Drama",7.7,6
tt10164108,The Resurgence: DeMarcus Cousins,2019,72.0,Documentary,7.4,14
tt10168862,Leonardo Cinquecento,2019,90.0,Documentary,5.3,6
tt10170038,Trivikraman,2016,106.0,"Comedy,Horror",7.3,15
tt10172204,Revenge in the Forest of the Dead Sharks,2019,50.0,"Action,Comedy,Horror",8.4,16
tt10174382,Senses 1&2,2018,139.0,Drama,7.7,9
tt10174464,Senses 3&4,2018,85.0,Drama,7.3,7
tt1017451,The Runaways,2010,106.0,"Biography,Drama,Music",6.6,43792
tt10174546,Senses 5,2018,75.0,Drama,6.8,6
tt1017464,The Tortured,2010,79.0,"Horror,Thriller",5.5,6946
tt10176328,Exteriores: Mulheres Brasileiras na Diplomacia,2018,52.0,Documentary,10.0,5
tt10177960,Dreaming of a Vetter World,2018,77.0,Documentary,9.8,6
tt10179072,The Massacre That Shook The Empire,2019,60.0,Documentary,6.1,10
tt10181656,Fortnite: The Movie 2 (Funny Animation),2019,129.0,"Action,Adventure,Animation",7.1,8
tt10182822,Loro,2018,151.0,"Biography,Drama",6.8,413
tt10183616,Yves,2019,107.0,Comedy,5.2,6
tt10183682,Kuttymama,2019,134.0,"Comedy,Drama,Family",5.8,13
tt10185752,Valstybes paslaptis,2019,99.0,Documentary,8.2,72
tt10187146,Tux and Fanny,2019,82.0,Animation,8.6,5
tt1018728,Heart Like a Hand Grenade,2015,96.0,Documentary,7.4,335
tt1018765,Our Brand Is Crisis,2015,107.0,"Comedy,Drama",6.1,19033
tt10187686,Thamaasha,2019,120.0,Comedy,8.4,62
tt10188444,Outouden laakso,2019,55.0,Documentary,7.5,8
tt1019442,Jeffie Was Here,2010,110.0,"Adventure,Comedy",8.3,36
tt10195614,The Haunting of La Llorona,2019,71.0,Horror,5.1,11
tt10196142,Rahman 1400,2019,115.0,"Comedy,Drama",6.4,77
tt10197650,Bad Girl,2019,100.0,"Drama,Sport",6.6,16
tt10199586,Atlantics,2019,104.0,Drama,7.1,129
tt10199590,Les Misérables,2019,102.0,Drama,7.4,134
tt10199640,Beanpole,2019,130.0,Drama,7.2,54
tt10199664,Adam,2019,98.0,Drama,6.3,23
tt10199668,Summer of Changsha,2019,120.0,Crime,5.2,28
tt10199670,Liberté,2019,132.0,History,5.9,30
tt1020072,Selma,2014,128.0,"Biography,Drama,History",7.5,77633
tt10204060,The Downfall Of Channel Awesome,2019,80.0,"Documentary,Drama",6.5,11
tt10204276,Soldiers Without Guns,2019,92.0,Documentary,9.7,30
tt10204316,Through the Ashes,2019,95.0,"Action,Adventure,Sci-Fi",7.6,5
tt10204704,We Just Have to Laugh,2019,90.0,Comedy,6.6,9
tt1020558,Centurion,2010,97.0,"Action,Adventure,Drama",6.4,74085
tt1020559,Patagonia,2010,119.0,"Adventure,Drama",6.8,509
tt1020773,Certified Copy,2010,106.0,"Drama,Romance",7.3,18210
tt10207850,Killer in Law,2018,90.0,Thriller,5.6,64
tt10208198,"The Gangster, the Cop, the Devil",2019,109.0,"Action,Crime,Drama",6.8,123
tt1020904,Takedowns and Falls,2010,127.0,"Documentary,Sport",8.0,70
tt1020938,Babies,2010,79.0,Documentary,7.1,6672
tt1020982,Odd Brodsky,2014,93.0,Comedy,6.6,147
tt10210810,Divine Appointments,2019,49.0,Documentary,8.8,5
tt10214842,Milliard,2019,101.0,"Comedy,Crime,Thriller",2.6,189
tt10215424,Liam: As It Was,2019,85.0,"Documentary,Music",7.9,83
tt10217550,Vinci Da,2019,117.0,"Crime,Mystery,Thriller",7.4,259
tt10217780,Kandasamys: The Wedding,2019,127.0,Comedy,7.4,9
tt10218782,The Incredible Monk,2019,93.0,"Action,Fantasy,History",8.0,8
tt10219406,Land of Ashes,2019,82.0,Drama,6.4,5
tt10222752,"Sick, Sick, Sick",2019,104.0,"Drama,Romance",6.0,23
tt10223552,Litigante,2019,93.0,Drama,6.6,12
tt10224624,Vif-Argent,2019,104.0,Drama,6.4,7
tt10224912,Timelife,2019,113.0,"Biography,Drama,Romance",8.5,6
tt1022871,Deer Season,2015,92.0,Thriller,5.0,8
tt10229598,The Pickup Game,2019,96.0,Documentary,8.7,163
tt10229602,Kuwaresma,2019,114.0,"Horror,Thriller",7.2,21
tt10230288,Unseen,2019,70.0,Drama,8.1,8
tt10230316,Pariban: Idola dari Tanah Jawa,2019,101.0,"Comedy,Drama",7.6,16
tt1023114,The Way Back,2010,133.0,"Adventure,Drama,History",7.3,102126
tt10231478,"68, mon père et les clous",2019,84.0,Documentary,7.2,6
tt1023336,Where's My Stuff?,2011,85.0,Comedy,8.7,7
tt1023345,Programming the Nation?,2011,105.0,Documentary,7.0,98
tt10234494,Always Miss You,2019,98.0,Romance,4.2,13
tt10235018,Vodyanaya,2019,85.0,Fantasy,3.0,11
tt10237612,Inseparable Bros,2019,114.0,"Comedy,Drama",7.2,41
tt10237902,Gordon Lightfoot: If You Could Read My Mind,2019,91.0,"Biography,Documentary,Music",8.3,7
tt10238788,Monster Island,2019,90.0,Action,2.5,111
tt10238816,nîpawistamâsowin: We Will Stand Up,2019,98.0,Documentary,7.8,12
tt10243660,A Tale of Two Kitchens,2019,29.0,Documentary,6.7,104
tt10243678,Chopsticks,2019,100.0,"Comedy,Drama",6.5,1394
tt10244754,Lillian,2019,130.0,Drama,6.0,5
tt10244756,Ang hupa,2019,276.0,Sci-Fi,7.2,5
tt10244760,Ghost Tropic,2019,85.0,Drama,6.1,7
tt10244910,"C- Bar, II",2019,64.0,Western,7.7,9
tt1024648,Argo,2012,120.0,"Biography,Drama,Thriller",7.7,534683
tt1024666,Session,2011,89.0,Drama,2.7,139
tt1024770,The People I've Slept With,2012,89.0,Comedy,4.9,624
tt10248334,Birthday,2019,120.0,Drama,7.6,28
tt1024855,Gunned Down,2017,95.0,"Action,Thriller",5.1,697
tt1025102,The Pardon,2013,120.0,Crime,5.7,307
tt10253816,Kabaneri of the Iron Fortress: Unato Decisive Battle,2019,82.0,"Action,Adventure,Animation",7.1,13
tt10254472,Alma de Héroe,2019,120.0,Action,7.7,34
tt10254986,Q Ball,2019,96.0,Documentary,7.0,15
tt10256818,Ambu,2019,118.0,Drama,8.6,7
tt10260294,Gosti,2019,88.0,Horror,4.0,23
tt10262160,Svinhery 2,2019,90.0,Comedy,6.0,19
tt10262268,L'homme a mangé la Terre,2019,99.0,Documentary,8.3,23
tt10262346,Pitkä Perjantai,2019,114.0,Comedy,6.3,7
tt10262492,Brown Boys,2019,92.0,Comedy,5.6,5
tt10262522,Roh Fasik,2019,90.0,Horror,7.1,7
tt10263320,Enes Batur Gerçek Kahraman,2019,99.0,Comedy,4.5,5090
tt10272534,Lux Æterna,2019,50.0,Drama,7.1,47
tt10272966,Raggarjävlar (Swedish Greasers),2019,70.0,Documentary,6.9,17
tt10275440,K-13,2019,103.0,"Mystery,Thriller",7.2,43
tt10275936,Raggarjävlar (Swedish Greasers),2019,70.0,Documentary,6.9,47
tt10276054,A Resistance,2019,105.0,Drama,8.2,6
tt10276074,The Prince of Tennis Best Games!! VOL.2,2019,45.0,Sport,8.3,6
tt10276328,Kuntilanak 2,2019,100.0,Horror,3.5,13
tt1027683,Kill Speed,2010,113.0,"Action,Crime,Thriller",4.0,1782
tt1027718,Wall Street: Money Never Sleeps,2010,133.0,Drama,6.2,93486
tt1027755,Tied in Blood,2012,88.0,"Drama,Horror,Mystery",3.7,188
tt1027820,Asylum Blackout,2011,85.0,"Horror,Thriller",5.6,3912
tt1027873,The Magnificent Eleven,2013,91.0,"Comedy,Drama,Sport",3.6,366
tt10279010,Chasing the Dragon II: Wild Wild Bunch,2019,101.0,"Action,Biography,Crime",6.1,37
tt10280172,Shed,2019,82.0,Horror,8.8,8
tt10280220,Ghost Writer,2019,97.0,"Comedy,Horror",7.8,49
tt10281468,Ne Olur Gitme,2019,90.0,Drama,2.1,10
tt10284716,#Malam Jumat: The Movie,2019,91.0,Horror,5.7,11
tt1028576,Secretariat,2010,123.0,"Biography,Drama,Family",7.2,24536
tt10287616,Once in Trubchevsk,2019,90.0,Drama,6.3,21
tt10288820,Chhota Bheem Kung Fu Dhamaka,2019,97.0,"Action,Adventure,Animation",7.2,41
